Publication Date,News Source,Full News Article Text,Speech Full Text,Bond Yield (10Y Treasury),Fiscal Deficit (%),Unemployment Rate,Consumer Confidence Index,Crude Oil Prices (USD/Barrel),Gold Prices (USD/Oz),S&P 500 Change (%),VIX Value,Stock Market Index,Stock Market Return (%),Market Trading Volume,Twitter Discussions,Trending Keywords & Hashtags,Google Search Trends,Event Type,Foreign Exchange Rate,GDP Growth (%),Interest Rate (%),Inflation Rate (%),Sector Impact,Stock Market Before News (%),Stock Market After News (%),News Sentiment,News Sentiment Score,Speech Sentiment,Speech Sentiment Score,Trending_Negative,Trending_Positive,SearchTrends_Negative,SearchTrends_Positive,News_Polarity,News_Subjectivity,Speech_Polarity,Speech_Subjectivity,Combined_Text,Topic,Topic Name,Topic Words,Event_Type_Mean,Predicted_GDP
2022-11-21,CNBC,Stock markets tumble amid fears of an economic slowdown and recession risks.,There is a possibility that economic recession might occur if growth slows further.,-0.1015943107454684,5.72,0.1194405421320311,69.4,0.3038457221314686,-0.7826618414669592,-2.33,24.02,S&P 500,1.44,33335744.0,Trending on Twitter: #InterestRateHike,Inflation Surge,Stock Market News,Market Shock,0.2478880509336585,-1.2001729840368356,-0.5016626024430232,0.8823454588715741,Finance,4.35,-4.42,negative,0.8341544318624605,negative,0.9595176577568054,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.35,Stock markets tumble amid fears of an economic slowdown and recession risks. There is a possibility that economic recession might occur if growth slows further.,6.0,recession,"tumble, fears, slowdown, stock, markets, amid, an, economic, recession, and",250.6457613168724,
2022-11-22,The Economic Times,Stock markets tumble amid fears of an economic slowdown and recession risks.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",-0.2527372051274714,3.4,-1.3423204148068382,84.6,-0.7013634522301815,0.756668163484509,-3.85,21.13,NIFTY 50,-0.68,41716343.0,Trending on Twitter: #Recession,Inflation Surge,Interest Rate Forecast,Geopolitical Event,0.6099961714306265,0.1926921395464594,-0.9033291748845436,0.0547294460117012,Consumer Goods,0.62,-0.41,negative,0.8341544318624605,negative,0.5345921516418457,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,"Stock markets tumble amid fears of an economic slowdown and recession risks. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",14.0,risks,"tumble, fears, slowdown, stock, markets, amid, an, economic, recession, and",255.35009491903963,
2022-11-23,The Economic Times,India’s fiscal deficit widens as government spending increases to boost growth.,"Consumer confidence may decline if inflation persists, affecting market stability.",-0.9295945147512252,5.38,1.602937721478913,107.2,0.7369075362432487,-0.5971857064867205,-4.71,38.49,S&P 500,-2.14,25683337.0,Trending on Twitter: #OilPrices,Economic Slowdown,Recession Risks,Market Shock,0.588120005168488,-0.5052984369248114,-1.2102630651464603,-0.8173820514105306,Technology,2.85,-4.84,positive,0.8242669201582642,negative,0.9654151201248168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"India’s fiscal deficit widens as government spending increases to boost growth. Consumer confidence may decline if inflation persists, affecting market stability.",1.0,affecting,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",250.6457613168724,
2022-11-24,Financial Times,India’s fiscal deficit widens as government spending increases to boost growth.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",-1.4684517903740195,9.52,-1.1738646911447377,70.8,-1.490217332599247,-0.4277892222207036,-1.32,36.95,NIFTY 50,-2.53,32441809.0,Trending on Twitter: #InterestRateHike,Market Volatility,Gold Price Trends,Geopolitical Event,0.4954341428473245,-0.1469550606114355,1.5331954107748686,1.297636648120256,Healthcare,4.15,3.5,positive,0.8242669201582642,negative,0.5345921516418457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"India’s fiscal deficit widens as government spending increases to boost growth. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",0.0,adjust,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",255.35009491903963,
2022-11-25,Bloomberg,India’s fiscal deficit widens as government spending increases to boost growth.,There is a possibility that economic recession might occur if growth slows further.,1.4755489349797832,7.17,0.3911433222321926,52.2,-1.0982489753009936,1.6514282355023426,2.63,16.17,NIFTY 50,1.02,15879199.0,Trending on Twitter: #StockMarketCrash,Market Volatility,Interest Rate Forecast,Geopolitical Event,0.0020690247775297,1.3019985914383003,1.1239502237589796,-0.3042007961246593,Consumer Goods,2.81,0.02,positive,0.8242669201582642,negative,0.9595176577568054,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.35,India’s fiscal deficit widens as government spending increases to boost growth. There is a possibility that economic recession might occur if growth slows further.,2.0,growth,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",255.35009491903963,
2022-11-26,Bloomberg,India’s fiscal deficit widens as government spending increases to boost growth.,Rising bond yields indicate market expectations of an interest rate hike.,0.154691466684885,8.23,1.2551581629507058,65.5,-0.1151670469158579,-1.2543425791187828,4.5,24.52,NIFTY 50,1.1,19802723.0,Trending on Twitter: #Recession,Interest Rate Hike,Recession Risks,Geopolitical Event,0.183986617904782,0.6289362498410037,0.7184943440302749,-1.401756081996176,Energy,-3.45,-2.54,positive,0.8242669201582642,positive,0.9150083661079408,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,India’s fiscal deficit widens as government spending increases to boost growth. Rising bond yields indicate market expectations of an interest rate hike.,4.0,bond,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",255.35009491903963,
2022-11-27,The Economic Times,India’s fiscal deficit widens as government spending increases to boost growth.,We acknowledge the growing fiscal deficit and the risks associated with it.,0.7592630442128983,9.88,1.2388559961446963,102.8,0.014435393803726,-1.580614508160233,3.22,30.41,NIFTY 50,-1.85,9507057.0,Trending on Twitter: #InterestRateHike,Economic Slowdown,Recession Risks,Policy Announcement,0.1097227903306818,0.9810475674358858,-0.3917726911146826,1.692163277906504,Energy,-4.73,1.25,positive,0.8242669201582642,neutral,0.5398065447807312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,India’s fiscal deficit widens as government spending increases to boost growth. We acknowledge the growing fiscal deficit and the risks associated with it.,11.0,associated,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",253.09607602339184,
2022-11-28,The Economic Times,India’s fiscal deficit widens as government spending increases to boost growth.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",-0.4038800995094749,6.32,-0.4837396296903275,51.9,1.1485445566317372,-1.2473242069832722,-1.04,33.44,S&P 500,-0.74,16486851.0,Trending on Twitter: #OilPrices,Inflation Surge,Recession Risks,Geopolitical Event,0.1120255446740651,0.7535774242108736,-0.7290210396740725,-1.1110522495220982,Finance,-1.07,1.55,positive,0.8242669201582642,negative,0.5345921516418457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"India’s fiscal deficit widens as government spending increases to boost growth. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",0.0,adjust,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",255.35009491903963,
2022-11-29,Bloomberg,Stock markets tumble amid fears of an economic slowdown and recession risks.,"Consumer confidence may decline if inflation persists, affecting market stability.",-0.6141658656061748,8.67,-1.2119030803587605,112.0,-0.9528413588838996,-1.4534600571229728,-3.51,27.88,NIFTY 50,2.56,30672296.0,Trending on Twitter: #Recession,Economic Slowdown,Stock Market News,Central Bank Speech,0.6537485039549018,-0.8324815196457195,0.4570321412145682,1.7099614717314475,Energy,0.11,2.0,negative,0.8341544318624605,negative,0.9654151201248168,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,"Stock markets tumble amid fears of an economic slowdown and recession risks. Consumer confidence may decline if inflation persists, affecting market stability.",10.0,fears,"tumble, fears, slowdown, stock, markets, amid, an, economic, recession, and",252.586874298541,
2022-11-30,Financial Times,Global inflation concerns rise as central banks consider interest rate hikes.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",-1.3961660582782789,9.71,-0.0761854595400851,93.1,-1.6142001552930494,-0.6928398581739887,1.26,30.68,NIFTY 50,-1.75,26580664.0,Trending on Twitter: #Recession,Interest Rate Hike,Stock Market News,Central Bank Speech,-0.0059906154243103,-1.7018537108755614,0.7639660314764848,-0.2982680648496782,Consumer Goods,4.77,-0.9,negative,-1.6532702115706648,negative,0.5345921516418457,0.0,0.6,0.0,0.0,0.0,0.125,0.0,0.0,"Global inflation concerns rise as central banks consider interest rate hikes. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",9.0,consider,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",252.586874298541,
2022-12-01,The Economic Times,Global inflation concerns rise as central banks consider interest rate hikes.,"Consumer confidence may decline if inflation persists, affecting market stability.",1.646406119933352,6.15,-1.3749247484188571,70.2,-0.6953926080777887,0.1334828479966324,4.1,34.22,S&P 500,-0.57,21736776.0,Trending on Twitter: #InterestRateHike,Market Volatility,Gold Price Trends,Market Shock,0.0250965682113586,0.1272555230022778,-0.5888166700482589,1.2116120446330294,Technology,-1.8,-4.03,negative,-1.6532702115706648,negative,0.9654151201248168,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,"Global inflation concerns rise as central banks consider interest rate hikes. Consumer confidence may decline if inflation persists, affecting market stability.",3.0,rise,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",250.6457613168724,
2022-12-02,Bloomberg,Federal Reserve signals potential rate hike to combat inflation pressures.,"Consumer confidence may decline if inflation persists, affecting market stability.",0.6081201498308947,3.62,1.5975036658769095,90.1,-0.4751738266924797,-0.986853635475227,-4.87,32.21,NIFTY 50,1.58,5739577.0,Trending on Twitter: #Recession,Inflation Surge,Gold Price Trends,Geopolitical Event,0.5633653959771218,0.9218430096101978,0.187991323824493,1.41925763925737,Consumer Goods,-1.44,0.99,positive,-0.3401840797945281,negative,0.9654151201248168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Federal Reserve signals potential rate hike to combat inflation pressures. Consumer confidence may decline if inflation persists, affecting market stability.",12.0,signals,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",255.35009491903963,
2022-12-03,Financial Times,Federal Reserve signals potential rate hike to combat inflation pressures.,Rising bond yields indicate market expectations of an interest rate hike.,0.7001201724982015,9.88,0.1846492093560699,85.8,-0.200514995682413,0.3897358062025866,0.2,33.73,NIFTY 50,-0.36,3232366.0,Trending on Twitter: #OilPrices,Economic Slowdown,Gold Price Trends,Central Bank Speech,0.5656681503205042,1.6322977035184552,-0.2553576287760529,-1.4521842978335155,Consumer Goods,-4.92,-0.47,positive,-0.3401840797945281,positive,0.9150083661079408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Federal Reserve signals potential rate hike to combat inflation pressures. Rising bond yields indicate market expectations of an interest rate hike.,15.0,hike,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",252.586874298541,
2022-12-04,Bloomberg,Global inflation concerns rise as central banks consider interest rate hikes.,Rising bond yields indicate market expectations of an interest rate hike.,-1.501308941326629,7.14,-0.87499163303456,71.2,1.448842894884432,-1.2004032589975095,2.52,21.56,S&P 500,1.45,36618006.0,Trending on Twitter: #StockMarketCrash,Inflation Surge,Recession Risks,Central Bank Speech,0.2052870955810743,0.0400067009433688,-0.5130305243045757,0.7399599082720265,Technology,-1.71,-4.52,negative,-1.6532702115706648,positive,0.9150083661079408,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,Global inflation concerns rise as central banks consider interest rate hikes. Rising bond yields indicate market expectations of an interest rate hike.,5.0,rate,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",252.586874298541,
2022-12-05,Bloomberg,Federal Reserve signals potential rate hike to combat inflation pressures.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",1.7252632822196146,6.89,0.6682801579343569,87.5,-1.2373345214390836,-1.5857217742682346,4.86,34.22,NIFTY 50,0.17,3232366.0,Trending on Twitter: #OilPrices,Inflation Surge,Stock Market News,Policy Announcement,0.4430464815353628,0.9156109508917042,0.74123018775338,1.5616431898569183,Finance,-4.07,1.88,positive,-0.3401840797945281,negative,0.5345921516418457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Federal Reserve signals potential rate hike to combat inflation pressures. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",8.0,signals,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",253.09607602339184,
2022-12-06,Bloomberg,India’s fiscal deficit widens as government spending increases to boost growth.,"Consumer confidence may decline if inflation persists, affecting market stability.",1.3966917726935206,5.8,-0.9673705782686148,82.8,1.3687633380170467,-0.7486243841149269,2.48,24.02,S&P 500,1.98,7018157.0,Trending on Twitter: #Recession,Inflation Surge,Recession Risks,Geopolitical Event,0.4228973810307624,-1.1877088665998483,1.5369847180620526,0.9654036967213108,Technology,2.27,-3.99,positive,0.8242669201582642,negative,0.9654151201248168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"India’s fiscal deficit widens as government spending increases to boost growth. Consumer confidence may decline if inflation persists, affecting market stability.",1.0,affecting,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",255.35009491903963,
2022-12-07,Bloomberg,Stock markets tumble amid fears of an economic slowdown and recession risks.,Rising bond yields indicate market expectations of an interest rate hike.,-0.4761658316052153,3.95,-0.6467612977504243,119.6,0.6701745721870942,0.9909434023740978,-2.82,21.43,S&P 500,-2.75,3232366.0,Trending on Twitter: #StockMarketCrash,Economic Slowdown,Recession Risks,Market Shock,-0.0111718126969221,-0.742116668227564,0.6351295837122236,0.0487967147367199,Technology,-4.75,-3.34,negative,0.8341544318624605,positive,0.9150083661079408,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Stock markets tumble amid fears of an economic slowdown and recession risks. Rising bond yields indicate market expectations of an interest rate hike.,16.0,bond,"tumble, fears, slowdown, stock, markets, amid, an, economic, recession, and",250.6457613168724,
2022-12-08,CNBC,Global inflation concerns rise as central banks consider interest rate hikes.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",1.3506917613598672,5.2,-1.4944739716629287,80.2,-0.1376455190189837,-0.3294990622196287,-4.62,34.22,S&P 500,2.98,35575865.0,Trending on Twitter: #OilPrices,Market Volatility,Recession Risks,Market Shock,0.5317025237556064,-0.9166143123453816,0.6086044327019344,-1.17037956227191,Consumer Goods,-2.33,4.59,negative,-1.6532702115706648,negative,0.5345921516418457,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,"Global inflation concerns rise as central banks consider interest rate hikes. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",9.0,consider,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",250.6457613168724,
2022-12-09,Reuters,Global inflation concerns rise as central banks consider interest rate hikes.,Rising bond yields indicate market expectations of an interest rate hike.,-1.4093089186593226,8.86,-1.0651835791046735,112.4,-0.0329801332888047,1.4430188281919838,-4.71,26.9,NIFTY 50,-0.67,5739577.0,Trending on Twitter: #Recession,Inflation Surge,Interest Rate Forecast,Economic Report,-0.178697191178031,-0.3183366753700066,1.57108848364671,0.9683700623588012,Finance,2.12,-0.44,negative,-1.6532702115706648,positive,0.9150083661079408,0.0,0.0,0.0,0.6,0.0,0.125,0.0,0.0,Global inflation concerns rise as central banks consider interest rate hikes. Rising bond yields indicate market expectations of an interest rate hike.,5.0,rate,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",253.5424904214559,
2022-12-10,CNBC,"Crude oil prices surge amid geopolitical tensions, raising concerns for emerging markets.",There is a possibility that economic recession might occur if growth slows further.,0.3124057912574099,8.93,1.314932774572742,106.4,1.030181351963716,1.1587582816518311,3.1,31.7,NIFTY 50,0.1,33335744.0,Trending on Twitter: #StockMarketCrash,Market Volatility,Gold Price Trends,Geopolitical Event,-0.1925137172383291,-0.742116668227564,-0.1416784101605282,-0.3190326243121122,Energy,0.71,-0.79,negative,-0.3591873709943405,negative,0.9595176577568054,0.0,0.0,0.0,0.0,-0.7,1.0,0.1,0.35,"Crude oil prices surge amid geopolitical tensions, raising concerns for emerging markets. There is a possibility that economic recession might occur if growth slows further.",7.0,crude,"oil, prices, emerging, crude, geopolitical, tensions, surge, raising, for, amid",255.35009491903963,
2022-12-11,Reuters,"Crude oil prices surge amid geopolitical tensions, raising concerns for emerging markets.",Rising bond yields indicate market expectations of an interest rate hike.,1.3375489009788235,6.71,-1.527078305274948,66.9,-0.0849616000272829,1.5932713020789775,-2.69,27.88,NIFTY 50,1.2,33335744.0,Trending on Twitter: #StockMarketCrash,Market Volatility,Stock Market News,Geopolitical Event,0.2841564318419396,1.4827282942746118,-0.596395284622627,1.348064863957596,Healthcare,4.63,0.68,negative,-0.3591873709943405,positive,0.9150083661079408,0.0,0.0,0.0,0.0,-0.7,1.0,0.0,0.0,"Crude oil prices surge amid geopolitical tensions, raising concerns for emerging markets. Rising bond yields indicate market expectations of an interest rate hike.",17.0,crude,"oil, prices, emerging, crude, geopolitical, tensions, surge, raising, for, amid",255.35009491903963,
2022-12-12,CNBC,Federal Reserve signals potential rate hike to combat inflation pressures.,We acknowledge the growing fiscal deficit and the risks associated with it.,1.6924061312670051,5.56,-1.434699360040893,56.5,1.7494924592637373,0.941386446074528,-4.32,20.43,S&P 500,2.46,11604465.0,Trending on Twitter: #OilPrices,Inflation Surge,Stock Market News,Central Bank Speech,0.3181220584068382,-0.8449456370827065,-0.960168784192306,-0.0372278887505068,Finance,1.06,1.71,positive,-0.3401840797945281,neutral,0.5398065447807312,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Federal Reserve signals potential rate hike to combat inflation pressures. We acknowledge the growing fiscal deficit and the risks associated with it.,13.0,associated,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",252.586874298541,
2022-12-13,Reuters,India’s fiscal deficit widens as government spending increases to boost growth.,There is a possibility that economic recession might occur if growth slows further.,-1.3830231978972352,3.33,1.662712333100948,83.5,-0.922987138121936,0.9045811799929988,-2.07,21.56,S&P 500,2.66,26580664.0,Trending on Twitter: #Recession,Market Volatility,Interest Rate Forecast,Economic Report,0.1528994342691119,0.6102400736855234,-1.2708919817414068,1.4904504145571442,Healthcare,0.13,-3.43,positive,0.8242669201582642,negative,0.9595176577568054,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.35,India’s fiscal deficit widens as government spending increases to boost growth. There is a possibility that economic recession might occur if growth slows further.,2.0,growth,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",253.5424904214559,
2022-12-14,The Economic Times,Global inflation concerns rise as central banks consider interest rate hikes.,There is a possibility that economic recession might occur if growth slows further.,-1.4027374884688006,9.13,1.5540312210608838,68.5,-1.269998551213938,0.9465596123903748,4.33,31.7,S&P 500,-2.73,6824272.0,Trending on Twitter: #OilPrices,Economic Slowdown,Stock Market News,Policy Announcement,0.183986617904782,1.6042534392852346,0.0250511104755741,-0.2953016992121878,Finance,1.25,-2.77,negative,-1.6532702115706648,negative,0.9595176577568054,0.0,0.0,0.0,0.0,0.0,0.125,0.1,0.35,Global inflation concerns rise as central banks consider interest rate hikes. There is a possibility that economic recession might occur if growth slows further.,18.0,hikes,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",253.09607602339184,
2022-12-15,Reuters,Global inflation concerns rise as central banks consider interest rate hikes.,"Consumer confidence may decline if inflation persists, affecting market stability.",1.0286916820242955,3.64,-0.4511352960783083,108.6,1.8727728297043165,-0.6001182657358303,4.45,19.09,NIFTY 50,-2.39,8906408.0,Trending on Twitter: #StockMarketCrash,Interest Rate Hike,Gold Price Trends,Policy Announcement,0.0527296203319542,-0.9882829876080568,1.4877237233286584,0.6302043796848746,Consumer Goods,0.07,4.4,negative,-1.6532702115706648,negative,0.9654151201248168,0.0,0.6,0.0,0.0,0.0,0.125,0.0,0.0,"Global inflation concerns rise as central banks consider interest rate hikes. Consumer confidence may decline if inflation persists, affecting market stability.",3.0,rise,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",253.09607602339184,
2022-12-16,CNBC,India’s fiscal deficit widens as government spending increases to boost growth.,There is a possibility that economic recession might occur if growth slows further.,0.3846915233531509,4.99,1.5051247206428549,119.1,1.2623418216538111,-0.6012715193731205,2.5,39.36,NIFTY 50,0.87,22240063.0,Trending on Twitter: #InterestRateHike,Interest Rate Hike,Stock Market News,Economic Report,0.0170369280095183,-0.3152206460107599,-1.2026844505720922,0.1911822653362681,Energy,2.09,3.83,positive,0.8242669201582642,negative,0.9595176577568054,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.35,India’s fiscal deficit widens as government spending increases to boost growth. There is a possibility that economic recession might occur if growth slows further.,2.0,growth,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",253.5424904214559,
2022-12-17,Reuters,Global inflation concerns rise as central banks consider interest rate hikes.,"Consumer confidence may decline if inflation persists, affecting market stability.",-0.7127373184640032,7.52,-0.9728046338706184,54.2,1.338909117255083,0.2083454841087495,-0.09,21.43,NIFTY 50,-0.54,44312651.0,Trending on Twitter: #StockMarketCrash,Economic Slowdown,Recession Risks,Economic Report,0.2283146390149033,-0.692260198479616,-0.1454677174477123,0.1170231243990035,Consumer Goods,-3.68,0.91,negative,-1.6532702115706648,negative,0.9654151201248168,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,"Global inflation concerns rise as central banks consider interest rate hikes. Consumer confidence may decline if inflation persists, affecting market stability.",3.0,rise,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",253.5424904214559,
2022-12-18,CNBC,Federal Reserve signals potential rate hike to combat inflation pressures.,"Consumer confidence may decline if inflation persists, affecting market stability.",-0.9033087939891378,4.73,0.2009513761620792,89.9,-0.1327283532464249,-0.4131923261829976,-2.48,21.56,NIFTY 50,1.88,25683337.0,Trending on Twitter: #Recession,Market Volatility,Interest Rate Forecast,Central Bank Speech,0.414837740828922,-0.3993534387104219,1.5900350200826308,-0.4347208841742452,Healthcare,-4.39,1.43,positive,-0.3401840797945281,negative,0.9654151201248168,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,"Federal Reserve signals potential rate hike to combat inflation pressures. Consumer confidence may decline if inflation persists, affecting market stability.",12.0,signals,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",252.586874298541,
2022-12-19,Financial Times,India’s fiscal deficit widens as government spending increases to boost growth.,Rising bond yields indicate market expectations of an interest rate hike.,-1.2384517337057537,7.06,-0.070751403938082,80.6,-0.9380898615662232,-0.2944401516459964,1.31,39.93,NIFTY 50,1.17,21736776.0,Trending on Twitter: #OilPrices,Market Volatility,Gold Price Trends,Geopolitical Event,0.3929615745667835,0.2051562569834464,1.2527866715232407,-1.2475050688466651,Consumer Goods,3.33,-4.7,positive,0.8242669201582642,positive,0.9150083661079408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India’s fiscal deficit widens as government spending increases to boost growth. Rising bond yields indicate market expectations of an interest rate hike.,4.0,bond,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",255.35009491903963,
2022-12-20,CNBC,Stock markets tumble amid fears of an economic slowdown and recession risks.,There is a possibility that economic recession might occur if growth slows further.,-0.3381657976042558,4.94,0.8584721040044707,51.5,-1.1379375276080743,-0.9241495877105446,4.34,30.41,NIFTY 50,0.1,29423080.0,Trending on Twitter: #InterestRateHike,Market Volatility,Interest Rate Forecast,Geopolitical Event,0.492555699918096,0.7566934535701203,0.4380856047786471,-1.3364960379713828,Technology,-1.59,2.53,negative,0.8341544318624605,negative,0.9595176577568054,0.0,0.0,0.0,0.6,0.2,0.2,0.1,0.35,Stock markets tumble amid fears of an economic slowdown and recession risks. There is a possibility that economic recession might occur if growth slows further.,6.0,recession,"tumble, fears, slowdown, stock, markets, amid, an, economic, recession, and",255.35009491903963,
2022-12-21,Bloomberg,Federal Reserve signals potential rate hike to combat inflation pressures.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",-0.6667373071303498,8.73,-0.1848665715801499,64.9,0.7312879182174674,-0.6289496066680934,4.04,38.74,NIFTY 50,-0.24,48415832.0,Trending on Twitter: #OilPrices,Inflation Surge,Interest Rate Forecast,Policy Announcement,0.4447735472929001,-1.2967698941734846,-0.9942725497769632,0.1882158996987776,Consumer Goods,-1.84,3.01,positive,-0.3401840797945281,negative,0.5345921516418457,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,"Federal Reserve signals potential rate hike to combat inflation pressures. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",8.0,signals,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",253.09607602339184,
2022-12-22,CNBC,Federal Reserve signals potential rate hike to combat inflation pressures.,There is a possibility that economic recession might occur if growth slows further.,-0.2198800541748621,5.38,-0.260943350008195,67.4,-1.3553464999804932,1.0397425062834482,0.3,31.7,S&P 500,1.23,32441809.0,Trending on Twitter: #Recession,Economic Slowdown,Stock Market News,Economic Report,-0.1689104852186533,-1.2936538648142375,1.6468746293903935,0.3098368908358913,Energy,1.09,4.31,positive,-0.3401840797945281,negative,0.9595176577568054,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.35,Federal Reserve signals potential rate hike to combat inflation pressures. There is a possibility that economic recession might occur if growth slows further.,19.0,signals,"signals, reserve, pressures, potential, federal, combat, hike, rate, to, inflation",253.5424904214559,
2022-12-23,Reuters,India’s fiscal deficit widens as government spending increases to boost growth.,"The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",0.2072629082090601,8.31,-0.2229049607941722,70.2,1.628670671709437,1.1167798492544554,-2.43,19.64,S&P 500,0.69,20342786.0,Trending on Twitter: #OilPrices,Interest Rate Hike,Gold Price Trends,Policy Announcement,0.1943490124500047,1.0807605069317816,0.9231169375382196,-0.4465863467242075,Finance,-3.07,-0.51,positive,0.8242669201582642,negative,0.5345921516418457,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,"India’s fiscal deficit widens as government spending increases to boost growth. The risks of inflation remain elevated, and we might have to adjust interest rates accordingly.",0.0,adjust,"spending, indias, widens, boost, government, increases, fiscal, deficit, as, growth",253.09607602339184,
2022-12-24,Reuters,Global inflation concerns rise as central banks consider interest rate hikes.,Rising bond yields indicate market expectations of an interest rate hike.,-0.3447372277947781,3.45,0.7986974923824346,112.8,1.6564175357117323,-1.5770888470405169,-3.5,22.89,S&P 500,-1.81,34927393.0,Trending on Twitter: #StockMarketCrash,Economic Slowdown,Recession Risks,Market Shock,0.2317687705299778,1.3393909437492613,1.2565759788104252,-0.6097364567861896,Consumer Goods,-0.96,0.19,negative,-1.6532702115706648,positive,0.9150083661079408,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,Global inflation concerns rise as central banks consider interest rate hikes. Rising bond yields indicate market expectations of an interest rate hike.,5.0,rate,"rise, global, hikes, banks, consider, central, concerns, rate, as, interest",250.6457613168724,
2022-12-25,Reuters,Stock markets tumble amid fears of an economic slowdown and recession risks.,We acknowledge the growing fiscal deficit and the risks associated with it.,-1.5210232318981944,5.95,0.0542318749079923,89.5,-0.6542991512642621,-0.6109588499263611,0.37,26.14,NIFTY 50,2.8,7018157.0,Trending on Twitter: #StockMarketCrash,Economic Slowdown,Gold Price Trends,Geopolitical Event,0.5748791676940367,-1.5927926833019257,-1.3580460493466424,0.7280944457220639,Healthcare,-4.98,-0.24,negative,0.8341544318624605,neutral,0.5398065447807312,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Stock markets tumble amid fears of an economic slowdown and recession risks. We acknowledge the growing fiscal deficit and the risks associated with it.,20.0,acknowledge,"tumble, fears, slowdown, stock, markets, amid, an, economic, recession, and",255.35009491903963,
